Entity,Code,Date,Daily new confirmed deaths due to COVID-19
Albania,ALB,2020-12-26,9.0
Albania,ALB,2020-12-27,10.0
Albania,ALB,2020-12-28,11.0
Albania,ALB,2020-12-29,6.0
Albania,ALB,2020-12-30,4.0
Albania,ALB,2020-12-31,7.0
Albania,ALB,2021-01-01,0.0
Albania,ALB,2021-01-02,9.0
Albania,ALB,2021-01-03,3.0
Albania,ALB,2021-01-04,6.0
Albania,ALB,2021-01-05,11.0
Albania,ALB,2021-01-06,7.0
Albania,ALB,2021-01-07,6.0
Albania,ALB,2021-01-08,7.0
Albania,ALB,2021-01-09,3.0
Albania,ALB,2021-01-10,8.0
Albania,ALB,2021-01-11,6.0
Albania,ALB,2021-01-12,5.0
Albania,ALB,2021-01-13,4.0
Albania,ALB,2021-01-14,5.0
Albania,ALB,2021-01-15,4.0
Albania,ALB,2021-01-16,5.0
Albania,ALB,2021-01-17,7.0
Albania,ALB,2021-01-18,4.0
Albania,ALB,2021-01-19,6.0
Albania,ALB,2021-01-20,4.0
Albania,ALB,2021-01-21,5.0
Albania,ALB,2021-01-22,7.0
Albania,ALB,2021-01-23,7.0
Albania,ALB,2021-01-24,5.0
Albania,ALB,2021-01-25,9.0
Albania,ALB,2021-01-26,8.0
Albania,ALB,2021-01-27,7.0
Albania,ALB,2021-01-28,11.0
Albania,ALB,2021-01-29,8.0
Albania,ALB,2021-01-30,11.0
Albania,ALB,2021-01-31,11.0
Albania,ALB,2021-02-01,13.0
Albania,ALB,2021-02-02,5.0
Albania,ALB,2021-02-03,6.0
Albania,ALB,2021-02-04,14.0
Albania,ALB,2021-02-05,15.0
Albania,ALB,2021-02-06,13.0
Albania,ALB,2021-02-07,14.0
Albania,ALB,2021-02-08,12.0
Albania,ALB,2021-02-09,16.0
Albania,ALB,2021-02-10,15.0
Albania,ALB,2021-02-11,14.0
Albania,ALB,2021-02-12,14.0
Albania,ALB,2021-02-13,12.0
Albania,ALB,2021-02-14,12.0
Albania,ALB,2021-02-15,12.0
Albania,ALB,2021-02-16,15.0
Albania,ALB,2021-02-17,18.0
Albania,ALB,2021-02-18,17.0
Albania,ALB,2021-02-19,19.0
Albania,ALB,2021-02-20,17.0
Albania,ALB,2021-02-21,13.0
Albania,ALB,2021-02-22,15.0
Albania,ALB,2021-02-23,15.0
Albania,ALB,2021-02-24,19.0
Albania,ALB,2021-02-25,21.0
Albania,ALB,2021-02-26,20.0
Albania,ALB,2021-02-27,19.0
Albania,ALB,2021-02-28,21.0
Albania,ALB,2021-03-01,20.0
Albania,ALB,2021-03-02,19.0
Albania,ALB,2021-03-03,21.0
Albania,ALB,2021-03-04,20.0
Albania,ALB,2021-03-05,21.0
Albania,ALB,2021-03-06,21.0
Albania,ALB,2021-03-07,21.0
Albania,ALB,2021-03-08,17.0
Albania,ALB,2021-03-09,13.0
Albania,ALB,2021-03-10,17.0
Albania,ALB,2021-03-11,16.0
Albania,ALB,2021-03-12,16.0
Albania,ALB,2021-03-13,12.0
Albania,ALB,2021-03-14,15.0
Algeria,DZA,2020-02-25,15.0
Algeria,DZA,2020-02-26,15.0
Algeria,DZA,2020-02-27,15.0
Algeria,DZA,2020-02-28,15.0
Algeria,DZA,2020-02-29,15.0
Algeria,DZA,2020-03-01,15.0
Algeria,DZA,2020-03-02,15.0
Algeria,DZA,2020-03-03,15.0
Algeria,DZA,2020-03-04,15.0
Algeria,DZA,2020-03-05,15.0
Algeria,DZA,2020-03-06,15.0
Algeria,DZA,2020-03-07,15.0
Algeria,DZA,2020-03-08,15.0
Algeria,DZA,2020-03-09,15.0
Algeria,DZA,2020-03-10,15.0
Algeria,DZA,2020-03-11,15.0
Algeria,DZA,2020-03-12,1.0
Algeria,DZA,2020-03-13,1.0
Algeria,DZA,2020-03-14,1.0
Algeria,DZA,2020-03-15,1.0
Algeria,DZA,2020-03-16,0.0
Algeria,DZA,2020-03-17,0.0
Algeria,DZA,2020-03-18,3.0
Algeria,DZA,2020-03-19,2.0
Algeria,DZA,2020-03-20,2.0
Algeria,DZA,2020-03-21,4.0
Algeria,DZA,2020-03-22,2.0
Algeria,DZA,2020-03-23,0.0
Algeria,DZA,2020-03-24,2.0
Algeria,DZA,2020-03-25,2.0
Algeria,DZA,2020-03-26,4.0
Algeria,DZA,2020-03-27,1.0
Algeria,DZA,2020-03-28,3.0
Algeria,DZA,2020-03-29,2.0
Algeria,DZA,2020-03-30,4.0
Algeria,DZA,2020-03-31,9.0
Algeria,DZA,2020-04-01,14.0
Algeria,DZA,2020-04-02,28.0
Algeria,DZA,2020-04-03,19.0
Algeria,DZA,2020-04-04,25.0
Algeria,DZA,2020-04-05,22.0
Algeria,DZA,2020-04-06,21.0
Algeria,DZA,2020-04-07,20.0
Algeria,DZA,2020-04-08,12.0
Algeria,DZA,2020-04-09,30.0
Algeria,DZA,2020-04-10,21.0
Algeria,DZA,2020-04-11,19.0
Algeria,DZA,2020-04-12,18.0
Algeria,DZA,2020-04-13,20.0
Algeria,DZA,2020-04-14,13.0
Algeria,DZA,2020-04-15,10.0
Algeria,DZA,2020-04-16,12.0
Algeria,DZA,2020-04-17,16.0
Algeria,DZA,2020-04-18,3.0
Algeria,DZA,2020-04-19,8.0
Algeria,DZA,2020-04-20,9.0
Algeria,DZA,2020-04-21,8.0
Algeria,DZA,2020-04-22,10.0
Algeria,DZA,2020-04-23,5.0
Algeria,DZA,2020-04-24,8.0
Algeria,DZA,2020-04-25,4.0
Algeria,DZA,2020-04-26,6.0
Algeria,DZA,2020-04-27,7.0
Algeria,DZA,2020-04-28,5.0
Algeria,DZA,2020-04-29,7.0
Algeria,DZA,2020-04-30,6.0
Algeria,DZA,2020-05-01,3.0
Algeria,DZA,2020-05-02,6.0
Algeria,DZA,2020-05-03,4.0
Algeria,DZA,2020-05-04,2.0
Algeria,DZA,2020-05-05,5.0
Algeria,DZA,2020-05-06,6.0
Algeria,DZA,2020-05-07,7.0
Algeria,DZA,2020-05-08,5.0
Algeria,DZA,2020-05-09,6.0
Algeria,DZA,2020-05-10,8.0
Algeria,DZA,2020-05-11,5.0
Algeria,DZA,2020-05-12,8.0
Algeria,DZA,2020-05-13,7.0
Algeria,DZA,2020-05-14,7.0
Algeria,DZA,2020-05-15,7.0
Algeria,DZA,2020-05-16,6.0
Algeria,DZA,2020-05-17,6.0
Algeria,DZA,2020-05-18,7.0
Algeria,DZA,2020-05-19,6.0
Algeria,DZA,2020-05-20,7.0
Algeria,DZA,2020-05-21,7.0
Algeria,DZA,2020-05-22,7.0
Algeria,DZA,2020-05-23,10.0
Algeria,DZA,2020-05-24,8.0
Algeria,DZA,2020-05-25,9.0
Algeria,DZA,2020-05-26,8.0
Algeria,DZA,2020-05-27,6.0
Algeria,DZA,2020-05-28,7.0
Algeria,DZA,2020-05-29,8.0
Algeria,DZA,2020-05-30,8.0
Algeria,DZA,2020-05-31,7.0
Algeria,DZA,2020-06-01,8.0
Algeria,DZA,2020-06-02,6.0
Algeria,DZA,2020-06-03,6.0
Algeria,DZA,2020-06-04,8.0
Algeria,DZA,2020-06-05,9.0
Algeria,DZA,2020-06-06,8.0
Algeria,DZA,2020-06-07,9.0
Algeria,DZA,2020-06-08,8.0
Algeria,DZA,2020-06-09,9.0
Algeria,DZA,2020-06-10,8.0
Algeria,DZA,2020-06-11,9.0
Algeria,DZA,2020-06-12,10.0
Algeria,DZA,2020-06-13,9.0
Algeria,DZA,2020-06-14,7.0
Algeria,DZA,2020-06-15,10.0
Algeria,DZA,2020-06-16,11.0
Algeria,DZA,2020-06-17,11.0
Algeria,DZA,2020-06-18,12.0
Algeria,DZA,2020-06-19,14.0
Algeria,DZA,2020-06-20,12.0
Algeria,DZA,2020-06-21,8.0
Algeria,DZA,2020-06-22,7.0
Algeria,DZA,2020-06-23,9.0
Algeria,DZA,2020-06-24,8.0
Algeria,DZA,2020-06-25,9.0
Algeria,DZA,2020-06-26,7.0
Algeria,DZA,2020-06-27,7.0
Algeria,DZA,2020-06-28,5.0
Algeria,DZA,2020-06-29,8.0
Algeria,DZA,2020-06-30,7.0
Algeria,DZA,2020-07-01,8.0
Algeria,DZA,2020-07-02,8.0
Algeria,DZA,2020-07-03,9.0
Algeria,DZA,2020-07-04,9.0
Algeria,DZA,2020-07-05,6.0
Algeria,DZA,2020-07-06,7.0
Algeria,DZA,2020-07-07,9.0
Algeria,DZA,2020-07-08,10.0
Algeria,DZA,2020-07-09,10.0
Algeria,DZA,2020-07-10,8.0
Algeria,DZA,2020-07-11,8.0
Algeria,DZA,2020-07-12,7.0
Algeria,DZA,2020-07-13,7.0
Algeria,DZA,2020-07-14,10.0
Algeria,DZA,2020-07-15,12.0
Algeria,DZA,2020-07-16,12.0
Algeria,DZA,2020-07-17,5.0
Algeria,DZA,2020-07-18,11.0
Algeria,DZA,2020-07-19,10.0
Algeria,DZA,2020-07-20,9.0
Algeria,DZA,2020-07-21,13.0
Algeria,DZA,2020-07-22,11.0
Algeria,DZA,2020-07-23,13.0
Algeria,DZA,2020-07-24,12.0
Algeria,DZA,2020-07-25,10.0
Algeria,DZA,2020-07-26,9.0
Algeria,DZA,2020-07-27,8.0
Algeria,DZA,2020-07-28,11.0
Algeria,DZA,2020-07-29,12.0
Algeria,DZA,2020-07-30,14.0
Algeria,DZA,2020-07-31,10.0
Algeria,DZA,2020-08-01,13.0
Algeria,DZA,2020-08-02,8.0
Algeria,DZA,2020-08-03,8.0
Algeria,DZA,2020-08-04,9.0
Algeria,DZA,2020-08-05,13.0
Algeria,DZA,2020-08-06,12.0
Algeria,DZA,2020-08-07,9.0
Algeria,DZA,2020-08-08,11.0
Algeria,DZA,2020-08-09,9.0
Algeria,DZA,2020-08-10,10.0
Algeria,DZA,2020-08-11,10.0
Algeria,DZA,2020-08-12,11.0
Algeria,DZA,2020-08-13,8.0
Algeria,DZA,2020-08-14,10.0
Algeria,DZA,2020-08-15,9.0
Algeria,DZA,2020-08-16,10.0
Algeria,DZA,2020-08-17,9.0
Algeria,DZA,2020-08-18,12.0
Algeria,DZA,2020-08-19,11.0
Algeria,DZA,2020-08-20,9.0
Algeria,DZA,2020-08-21,7.0
Algeria,DZA,2020-08-22,6.0
Algeria,DZA,2020-08-23,11.0
Algeria,DZA,2020-08-24,11.0
Algeria,DZA,2020-08-25,10.0
Algeria,DZA,2020-08-26,9.0
Algeria,DZA,2020-08-27,10.0
Algeria,DZA,2020-08-28,8.0
Algeria,DZA,2020-08-29,8.0
Algeria,DZA,2020-08-30,10.0
Algeria,DZA,2020-08-31,9.0
Algeria,DZA,2020-09-01,8.0
Algeria,DZA,2020-09-02,5.0
Algeria,DZA,2020-09-03,6.0
Algeria,DZA,2020-09-04,10.0
Algeria,DZA,2020-09-05,10.0
Algeria,DZA,2020-09-06,7.0
Algeria,DZA,2020-09-07,6.0
Algeria,DZA,2020-09-08,9.0
Algeria,DZA,2020-09-09,10.0
Algeria,DZA,2020-09-10,10.0
Algeria,DZA,2020-09-11,8.0
Algeria,DZA,2020-09-12,6.0
Algeria,DZA,2020-09-13,7.0
Algeria,DZA,2020-09-14,8.0
Algeria,DZA,2020-09-15,12.0
Algeria,DZA,2020-09-16,13.0
Algeria,DZA,2020-09-17,9.0
Algeria,DZA,2020-09-18,5.0
Algeria,DZA,2020-09-19,6.0
Algeria,DZA,2020-09-20,7.0
Algeria,DZA,2020-09-21,7.0
Algeria,DZA,2020-09-22,10.0
Algeria,DZA,2020-09-23,9.0
Algeria,DZA,2020-09-24,5.0
Algeria,DZA,2020-09-25,4.0
Algeria,DZA,2020-09-26,4.0
Algeria,DZA,2020-09-27,3.0
Algeria,DZA,2020-09-28,5.0
Algeria,DZA,2020-09-29,7.0
Algeria,DZA,2020-09-30,10.0
Algeria,DZA,2020-10-01,5.0
Algeria,DZA,2020-10-02,8.0
Algeria,DZA,2020-10-03,7.0
Algeria,DZA,2020-10-04,4.0
Algeria,DZA,2020-10-05,8.0
Algeria,DZA,2020-10-06,0.0
Algeria,DZA,2020-10-07,3.0
Algeria,DZA,2020-10-08,12.0
Algeria,DZA,2020-10-09,6.0
Algeria,DZA,2020-10-10,6.0
Algeria,DZA,2020-10-11,6.0
Algeria,DZA,2020-10-12,8.0
Algeria,DZA,2020-10-13,9.0
Algeria,DZA,2020-10-14,9.0
Algeria,DZA,2020-10-15,0.0
Algeria,DZA,2020-10-16,14.0
Algeria,DZA,2020-10-17,5.0
Algeria,DZA,2020-10-18,10.0
Algeria,DZA,2020-10-19,9.0
Algeria,DZA,2020-10-20,8.0
Algeria,DZA,2020-10-21,7.0
Algeria,DZA,2020-10-22,8.0
Algeria,DZA,2020-10-23,9.0
Algeria,DZA,2020-10-24,10.0
Algeria,DZA,2020-10-25,7.0
Algeria,DZA,2020-10-26,8.0
Algeria,DZA,2020-10-27,9.0
Algeria,DZA,2020-10-28,10.0
Algeria,DZA,2020-10-29,8.0
Algeria,DZA,2020-10-30,7.0
Algeria,DZA,2020-10-31,8.0
Algeria,DZA,2020-11-01,9.0
Algeria,DZA,2020-11-02,7.0
Algeria,DZA,2020-11-03,0.0
Algeria,DZA,2020-11-04,19.0
Algeria,DZA,2020-11-05,12.0
Algeria,DZA,2020-11-06,13.0
Algeria,DZA,2020-11-07,12.0
Algeria,DZA,2020-11-08,12.0
Algeria,DZA,2020-11-09,14.0
Algeria,DZA,2020-11-10,15.0
Algeria,DZA,2020-11-11,16.0
Algeria,DZA,2020-11-12,18.0
Algeria,DZA,2020-11-13,13.0
Algeria,DZA,2020-11-14,15.0
Algeria,DZA,2020-11-15,15.0
Algeria,DZA,2020-11-16,14.0
Algeria,DZA,2020-11-17,18.0
Algeria,DZA,2020-11-18,20.0
Algeria,DZA,2020-11-19,18.0
Algeria,DZA,2020-11-20,12.0
Algeria,DZA,2020-11-21,19.0
Algeria,DZA,2020-11-22,17.0
Algeria,DZA,2020-11-23,22.0
Algeria,DZA,2020-11-24,15.0
Algeria,DZA,2020-11-25,20.0
Algeria,DZA,2020-11-26,23.0
Algeria,DZA,2020-11-27,20.0
Algeria,DZA,2020-11-28,21.0
Algeria,DZA,2020-11-29,17.0
Algeria,DZA,2020-11-30,21.0
Algeria,DZA,2020-12-01,16.0
Algeria,DZA,2020-12-02,17.0
Algeria,DZA,2020-12-03,16.0
Algeria,DZA,2020-12-04,12.0
Algeria,DZA,2020-12-05,9.0
Algeria,DZA,2020-12-06,15.0
Algeria,DZA,2020-12-07,11.0
Algeria,DZA,2020-12-08,12.0
Algeria,DZA,2020-12-09,15.0
Algeria,DZA,2020-12-10,10.0
Algeria,DZA,2020-12-11,11.0
Algeria,DZA,2020-12-12,9.0
Algeria,DZA,2020-12-13,12.0
Algeria,DZA,2020-12-14,13.0
Algeria,DZA,2020-12-15,14.0
Algeria,DZA,2020-12-16,8.0
Algeria,DZA,2020-12-17,9.0
Algeria,DZA,2020-12-18,7.0
Algeria,DZA,2020-12-19,12.0
Algeria,DZA,2020-12-20,7.0
Algeria,DZA,2020-12-21,9.0
Algeria,DZA,2020-12-22,12.0
Algeria,DZA,2020-12-23,9.0
Algeria,DZA,2020-12-24,9.0
Algeria,DZA,2020-12-25,11.0
Algeria,DZA,2020-12-26,6.0
Algeria,DZA,2020-12-27,6.0
Algeria,DZA,2020-12-28,9.0
Algeria,DZA,2020-12-29,8.0
Algeria,DZA,2020-12-30,6.0
Algeria,DZA,2020-12-31,5.0
Algeria,DZA,2021-01-01,6.0
Algeria,DZA,2021-01-02,7.0
Algeria,DZA,2021-01-03,3.0
Algeria,DZA,2021-01-04,5.0
Algeria,DZA,2021-01-05,5.0
Algeria,DZA,2021-01-06,4.0
Algeria,DZA,2021-01-07,6.0
Algeria,DZA,2021-01-08,6.0
Algeria,DZA,2021-01-09,5.0
Algeria,DZA,2021-01-10,4.0
Algeria,DZA,2021-01-11,5.0
Algeria,DZA,2021-01-12,4.0
Algeria,DZA,2021-01-13,3.0
Algeria,DZA,2021-01-14,3.0
Algeria,DZA,2021-01-15,5.0
Algeria,DZA,2021-01-16,4.0
Algeria,DZA,2021-01-17,5.0
Algeria,DZA,2021-01-18,4.0
Algeria,DZA,2021-01-19,3.0
Algeria,DZA,2021-01-20,6.0
Algeria,DZA,2021-01-21,4.0
Algeria,DZA,2021-01-22,3.0
Algeria,DZA,2021-01-23,5.0
Algeria,DZA,2021-01-24,2.0
Algeria,DZA,2021-01-25,3.0
Algeria,DZA,2021-01-26,5.0
Algeria,DZA,2021-01-27,6.0
Algeria,DZA,2021-01-28,4.0
Algeria,DZA,2021-01-29,3.0
Algeria,DZA,2021-01-30,4.0
Algeria,DZA,2021-01-31,3.0
Algeria,DZA,2021-02-01,3.0
Algeria,DZA,2021-02-02,4.0
Algeria,DZA,2021-02-03,2.0
Algeria,DZA,2021-02-04,4.0
Algeria,DZA,2021-02-05,5.0
Algeria,DZA,2021-02-06,0.0
Algeria,DZA,2021-02-07,5.0
Algeria,DZA,2021-02-08,4.0
Algeria,DZA,2021-02-09,6.0
Algeria,DZA,2021-02-10,2.0
Algeria,DZA,2021-02-11,4.0
Algeria,DZA,2021-02-12,2.0
Algeria,DZA,2021-02-13,3.0
Algeria,DZA,2021-02-14,4.0
Algeria,DZA,2021-02-15,4.0
Algeria,DZA,2021-02-16,2.0
Algeria,DZA,2021-02-17,2.0
Algeria,DZA,2021-02-18,3.0
Algeria,DZA,2021-02-19,4.0
Algeria,DZA,2021-02-20,4.0
Algeria,DZA,2021-02-21,3.0
Algeria,DZA,2021-02-22,3.0
Algeria,DZA,2021-02-23,3.0
Algeria,DZA,2021-02-24,3.0
Algeria,DZA,2021-02-25,3.0
Algeria,DZA,2021-02-26,4.0
Algeria,DZA,2021-02-27,2.0
Algeria,DZA,2021-02-28,4.0
Algeria,DZA,2021-03-01,4.0
Algeria,DZA,2021-03-02,4.0
Algeria,DZA,2021-03-03,5.0
Algeria,DZA,2021-03-04,6.0
Algeria,DZA,2021-03-05,5.0
Algeria,DZA,2021-03-06,3.0
Algeria,DZA,2021-03-07,3.0
Algeria,DZA,2021-03-08,5.0
Algeria,DZA,2021-03-09,4.0
Algeria,DZA,2021-03-10,4.0
Algeria,DZA,2021-03-11,2.0
Algeria,DZA,2021-03-12,3.0
Algeria,DZA,2021-03-13,3.0
Algeria,DZA,2021-03-14,2.0
Andorra,AND,2020-03-02,2.0
Andorra,AND,2020-03-03,2.0
Andorra,AND,2020-03-04,2.0
Andorra,AND,2020-03-05,2.0
Andorra,AND,2020-03-06,2.0
Andorra,AND,2020-03-07,2.0
Andorra,AND,2020-03-08,2.0
Andorra,AND,2020-03-09,2.0
Andorra,AND,2020-03-10,2.0
Andorra,AND,2020-03-11,2.0
Andorra,AND,2020-03-12,2.0
Andorra,AND,2020-03-13,2.0
Andorra,AND,2020-03-14,2.0
Andorra,AND,2020-03-15,2.0
Andorra,AND,2020-03-16,2.0
Andorra,AND,2020-03-17,2.0
Andorra,AND,2020-03-18,2.0
Andorra,AND,2020-03-19,2.0
Andorra,AND,2020-03-20,2.0
Andorra,AND,2020-03-21,2.0
Andorra,AND,2020-03-22,1.0
Andorra,AND,2020-03-23,0.0
Andorra,AND,2020-03-24,0.0
Andorra,AND,2020-03-25,0.0
Andorra,AND,2020-03-26,2.0
Andorra,AND,2020-03-27,0.0
Andorra,AND,2020-03-28,0.0
Andorra,AND,2020-03-29,3.0
Andorra,AND,2020-03-30,2.0
Andorra,AND,2020-03-31,4.0
Andorra,AND,2020-04-01,2.0
Andorra,AND,2020-04-02,1.0
Andorra,AND,2020-04-03,1.0
Andorra,AND,2020-04-04,1.0
Andorra,AND,2020-04-05,1.0
Andorra,AND,2020-04-06,3.0
Andorra,AND,2020-04-07,1.0
Andorra,AND,2020-04-08,1.0
Andorra,AND,2020-04-09,2.0
Andorra,AND,2020-04-10,1.0
Andorra,AND,2020-04-11,0.0
Andorra,AND,2020-04-12,3.0
Andorra,AND,2020-04-13,0.0
Andorra,AND,2020-04-14,2.0
Andorra,AND,2020-04-15,2.0
Andorra,AND,2020-04-16,0.0
Andorra,AND,2020-04-17,2.0
Andorra,AND,2020-04-18,0.0
Andorra,AND,2020-04-19,1.0
Andorra,AND,2020-04-20,1.0
Andorra,AND,2020-04-21,0.0
Andorra,AND,2020-04-22,0.0
Andorra,AND,2020-04-23,0.0
Andorra,AND,2020-04-24,3.0
Andorra,AND,2020-04-25,0.0
Andorra,AND,2020-04-26,0.0
Andorra,AND,2020-04-27,0.0
Andorra,AND,2020-04-28,1.0
Andorra,AND,2020-04-29,1.0
Andorra,AND,2020-04-30,0.0
Andorra,AND,2020-05-01,1.0
Andorra,AND,2020-05-02,1.0
Andorra,AND,2020-05-03,1.0
Andorra,AND,2020-05-04,0.0
Andorra,AND,2020-05-05,1.0
Andorra,AND,2020-05-06,0.0
Andorra,AND,2020-05-07,1.0
Andorra,AND,2020-05-08,0.0
Andorra,AND,2020-05-09,1.0
Andorra,AND,2020-05-10,0.0
Andorra,AND,2020-05-11,0.0
Andorra,AND,2020-05-12,0.0
Andorra,AND,2020-05-13,1.0
Andorra,AND,2020-05-14,0.0
Andorra,AND,2020-05-15,0.0
Andorra,AND,2020-05-16,2.0
Andorra,AND,2020-05-17,0.0
Andorra,AND,2020-05-18,0.0
Andorra,AND,2020-05-19,0.0
Andorra,AND,2020-05-20,0.0
Andorra,AND,2020-05-21,0.0
Andorra,AND,2020-05-22,0.0
Andorra,AND,2020-05-23,0.0
Andorra,AND,2020-05-24,0.0
Andorra,AND,2020-05-25,0.0
Andorra,AND,2020-05-26,0.0
Andorra,AND,2020-05-27,0.0
Andorra,AND,2020-05-28,0.0
Andorra,AND,2020-05-29,0.0
Andorra,AND,2020-05-30,0.0
Andorra,AND,2020-05-31,0.0
Andorra,AND,2020-06-01,0.0
Andorra,AND,2020-06-02,0.0
Andorra,AND,2020-06-03,0.0
Andorra,AND,2020-06-04,0.0
Andorra,AND,2020-06-05,0.0
Andorra,AND,2020-06-06,0.0
Andorra,AND,2020-06-07,0.0
Andorra,AND,2020-06-08,0.0
Andorra,AND,2020-06-09,0.0
Andorra,AND,2020-06-10,0.0
Andorra,AND,2020-06-11,0.0
Andorra,AND,2020-06-12,0.0
Andorra,AND,2020-06-13,0.0
Andorra,AND,2020-06-14,0.0
Andorra,AND,2020-06-15,0.0
Andorra,AND,2020-06-16,1.0
Andorra,AND,2020-06-17,0.0
Andorra,AND,2020-06-18,0.0
Andorra,AND,2020-06-19,0.0
Andorra,AND,2020-06-20,0.0
Andorra,AND,2020-06-21,0.0
Andorra,AND,2020-06-22,0.0
Andorra,AND,2020-06-23,0.0
Andorra,AND,2020-06-24,0.0
Andorra,AND,2020-06-25,0.0
Andorra,AND,2020-06-26,0.0
Andorra,AND,2020-06-27,0.0
Andorra,AND,2020-06-28,0.0
Andorra,AND,2020-06-29,0.0
Andorra,AND,2020-06-30,0.0
Andorra,AND,2020-07-01,0.0
Andorra,AND,2020-07-02,0.0
Andorra,AND,2020-07-03,0.0
Andorra,AND,2020-07-04,0.0
Andorra,AND,2020-07-05,0.0
Andorra,AND,2020-07-06,0.0
Andorra,AND,2020-07-07,0.0
Andorra,AND,2020-07-08,0.0
Andorra,AND,2020-07-09,0.0
Andorra,AND,2020-07-10,0.0
Andorra,AND,2020-07-11,0.0
Andorra,AND,2020-07-12,0.0
Andorra,AND,2020-07-13,0.0
Andorra,AND,2020-07-14,0.0
Andorra,AND,2020-07-15,0.0
Andorra,AND,2020-07-16,0.0
Andorra,AND,2020-07-17,0.0
Andorra,AND,2020-07-18,0.0
Andorra,AND,2020-07-19,0.0
Andorra,AND,2020-07-20,0.0
Andorra,AND,2020-07-21,0.0
Andorra,AND,2020-07-22,0.0
Andorra,AND,2020-07-23,0.0
Andorra,AND,2020-07-24,0.0
Andorra,AND,2020-07-25,0.0
Andorra,AND,2020-07-26,0.0
Andorra,AND,2020-07-27,0.0
Andorra,AND,2020-07-28,0.0
Andorra,AND,2020-07-29,0.0
Andorra,AND,2020-07-30,0.0
Andorra,AND,2020-07-31,0.0
Andorra,AND,2020-08-01,0.0
Andorra,AND,2020-08-02,0.0
Andorra,AND,2020-08-03,0.0
Andorra,AND,2020-08-04,0.0
Andorra,AND,2020-08-05,0.0
Andorra,AND,2020-08-06,0.0
Andorra,AND,2020-08-07,0.0
Andorra,AND,2020-08-08,0.0
Andorra,AND,2020-08-09,0.0
Andorra,AND,2020-08-10,0.0
Andorra,AND,2020-08-11,0.0
Andorra,AND,2020-08-12,1.0
Andorra,AND,2020-08-13,0.0
Andorra,AND,2020-08-14,0.0
Andorra,AND,2020-08-15,0.0
Andorra,AND,2020-08-16,0.0
Andorra,AND,2020-08-17,0.0
Andorra,AND,2020-08-18,0.0
Andorra,AND,2020-08-19,0.0
Andorra,AND,2020-08-20,0.0
Andorra,AND,2020-08-21,0.0
Andorra,AND,2020-08-22,0.0
Andorra,AND,2020-08-23,0.0
Andorra,AND,2020-08-24,0.0
Andorra,AND,2020-08-25,0.0
Andorra,AND,2020-08-26,0.0
Andorra,AND,2020-08-27,0.0
Andorra,AND,2020-08-28,0.0
Andorra,AND,2020-08-29,0.0
Andorra,AND,2020-08-30,0.0
Andorra,AND,2020-08-31,0.0
Andorra,AND,2020-09-01,0.0
Andorra,AND,2020-09-02,0.0
Andorra,AND,2020-09-03,0.0
Andorra,AND,2020-09-04,0.0
Andorra,AND,2020-09-05,0.0
Andorra,AND,2020-09-06,0.0
Andorra,AND,2020-09-07,0.0
Andorra,AND,2020-09-08,0.0
Andorra,AND,2020-09-09,0.0
Andorra,AND,2020-09-10,0.0
Andorra,AND,2020-09-11,0.0
Andorra,AND,2020-09-12,0.0
Andorra,AND,2020-09-13,0.0
Andorra,AND,2020-09-14,0.0
Andorra,AND,2020-09-15,0.0
Andorra,AND,2020-09-16,0.0
Andorra,AND,2020-09-17,0.0
Andorra,AND,2020-09-18,0.0
Andorra,AND,2020-09-19,0.0
Andorra,AND,2020-09-20,0.0
Andorra,AND,2020-09-21,0.0
Andorra,AND,2020-09-22,0.0
Andorra,AND,2020-09-23,0.0
Andorra,AND,2020-09-24,0.0
Andorra,AND,2020-09-25,0.0
Andorra,AND,2020-09-26,0.0
Andorra,AND,2020-09-27,0.0
Andorra,AND,2020-09-28,0.0
Andorra,AND,2020-09-29,0.0
Andorra,AND,2020-09-30,0.0
Andorra,AND,2020-10-01,0.0
Andorra,AND,2020-10-02,0.0
Andorra,AND,2020-10-03,0.0
Andorra,AND,2020-10-04,0.0
Andorra,AND,2020-10-05,0.0
Andorra,AND,2020-10-06,0.0
Andorra,AND,2020-10-07,0.0
Andorra,AND,2020-10-08,1.0
Andorra,AND,2020-10-09,1.0
Andorra,AND,2020-10-10,0.0
Andorra,AND,2020-10-11,0.0
Andorra,AND,2020-10-12,2.0
Andorra,AND,2020-10-13,0.0
Andorra,AND,2020-10-14,2.0
Andorra,AND,2020-10-15,0.0
Andorra,AND,2020-10-16,0.0
Andorra,AND,2020-10-17,0.0
Andorra,AND,2020-10-18,0.0
Andorra,AND,2020-10-19,3.0
Andorra,AND,2020-10-20,0.0
Andorra,AND,2020-10-21,1.0
Andorra,AND,2020-10-22,0.0
Andorra,AND,2020-10-23,6.0
Andorra,AND,2020-10-24,0.0
Andorra,AND,2020-10-25,0.0
Andorra,AND,2020-10-26,3.0
Andorra,AND,2020-10-27,0.0
Andorra,AND,2020-10-28,0.0
Andorra,AND,2020-10-29,1.0
Andorra,AND,2020-10-30,2.0
Andorra,AND,2020-10-31,0.0
Andorra,AND,2020-11-01,0.0
Andorra,AND,2020-11-02,0.0
Andorra,AND,2020-11-03,0.0
Andorra,AND,2020-11-04,0.0
Andorra,AND,2020-11-05,0.0
Andorra,AND,2020-11-06,0.0
Andorra,AND,2020-11-07,0.0
Andorra,AND,2020-11-08,0.0
